,main_player,main_player_current_name,main_player_won,main_player_civ,main_player_civ_name,other_player_civ,other_player_civ_name,match_id,version,ranked,map_type,game_started,p1_name,p1_id,p1_rating,p1_won,p2_name,p2_id,p2_rating,p2_won,Feudal Age,Castle Age,Feudal Age_Archer Rush,Q_Feudal Age_Archer Rush,Feudal Age_Blacksmith,Feudal Age_Range,Castle Age_3+ TC Boom,Castle Age_University,Castle Age_Siege,Dark Age_Mill,Dark Age_Lumber Camp,Dark Age_Deer Lure,Feudal Age_Man At Arms Tech,Feudal Age_Man-at-Arms,Q_Feudal Age_Man-at-Arms,Castle Age_Two TC,Imperial Age,Feudal Age_Skirm Rush,Q_Feudal Age_Skirm Rush,Castle Age_Monastery,Dark Age_Drush,Q_Dark Age_Drush,Dark Age_Barracks,Feudal Age_Eagle Rush,Q_Feudal Age_Eagle Rush,Feudal Age_Fast Castle,Castle Age_Single TC,Feudal Age_Spear Rush,Q_Feudal Age_Spear Rush,Feudal Age_Market,Feudal Age_Scout Rush,Q_Feudal Age_Scout Rush,Feudal Age_stable,Castle Age_Castle,Dark Age_Fast Castle Dark Age Attempt,Dark Age_Town Center Rush,Dark Age_Mining Camp,Castle Age_Fats Imperial
478,Spring,Spring,FALSE,2,Franks,2,Franks,86821112,46295,TRUE,9,1619348979,Spring,1766301,2165,FALSE,NOC | komtan,223206,2194,TRUE,7.200566667,17.80003333,0,0,10,0,10,0,0,10,10,1,0,0,0,0,34.97756667,0,0,10,0,0,0,0,0,0,0,2,7,0,1,3,10,10,0,0,0,0
479,NOC | komtan,NOC | komtan,TRUE,2,Franks,2,Franks,86821112,46295,TRUE,9,1619348979,Spring,1766301,2165,FALSE,NOC | komtan,223206,2194,TRUE,7.138966667,17.7865,0,0,0,10,10,10,0,10,10,2,0,0,0,0,33.82443333,0,0,10,0,0,0,0,0,0,0,1,2,0,2,5,10,0,0,0,0,0
480,[KT]FeAge_,[KT]FeAge_,FALSE,25,Ethiopians,8,Persians,89169001,47820,TRUE,9,1620177841,[KT]FeAge_,300649,2095,FALSE,_Killua_,5093301,2205,TRUE,7.585366667,16.68906667,2,7,10,10,0,10,0,10,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,_Killua_,_Killua_,TRUE,8,Persians,25,Ethiopians,89169001,47820,TRUE,9,1620177841,[KT]FeAge_,300649,2095,FALSE,_Killua_,5093301,2205,TRUE,7.3212,18.29231667,0,0,10,10,10,0,0,10,10,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,saymyname,saymyname,TRUE,15,Aztecs,35,Lithuanians,87686827,46295,TRUE,9,1619675308,saymyname,419803,2264,TRUE,Hearttt,582058,2337,FALSE,8.042066667,21.2697,0,0,10,0,10,0,10,10,10,0,10,10,8,0,33.67163333,0,0,10,0,0,0,3,11,0,0,0,0,10,0,0,0,0,0,0,0,0
483,_TheHearttt_ :)!,Hearttt,FALSE,35,Lithuanians,15,Aztecs,87686827,46295,TRUE,9,1619675308,saymyname,419803,2264,TRUE,Hearttt,582058,2337,FALSE,7.558133333,18.72033333,1,2,10,10,10,0,10,10,10,0,10,10,7,0,36.47536667,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,SongSongAOE,SongSongAOE,TRUE,18,Koreans,35,Lithuanians,87470140,46295,TRUE,9,1619587593,SongSongAOE,2733015,2310,TRUE,BacT,312938,2462,FALSE,10.35833333,14.71543333,0,0,10,0,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,6,10,0,0,0,0,0,0,0,0
485,BacT,BacT,FALSE,35,Lithuanians,18,Koreans,87470140,46295,TRUE,9,1619587593,SongSongAOE,2733015,2310,TRUE,BacT,312938,2462,FALSE,7.971183333,18.10198333,0,0,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,2,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
486,October Sky,October Sky,TRUE,15,Aztecs,16,Mayans,88790773,46295,TRUE,9,1620047628,October Sky,3152642,2155,TRUE,_WWP_lyx,226575,2344,FALSE,10.31583333,13.9843,0,0,10,10,0,0,10,0,10,3,0,0,0,10,31.6042,0,0,0,10,3,10,3,11,10,0,0,0,0,0,0,0,0,0,0,0,0
487,_WWP_lyx,_WWP_lyx,FALSE,16,Mayans,15,Aztecs,88790773,46295,TRUE,9,1620047628,October Sky,3152642,2155,TRUE,_WWP_lyx,226575,2344,FALSE,7.907366667,17.94766667,2,5,10,10,10,0,10,10,10,3,0,0,0,0,33.34766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
488,_LHD_xiaohai,_LHD_xiaohai,TRUE,12,Mongols,18,Koreans,88813183,46295,TRUE,9,1620054953,_LHD_xiaohai,3044106,2069,TRUE,October Sky,3152642,2155,FALSE,6.902583333,20.12815,0,0,10,10,10,0,0,10,10,1,10,10,5,0,34.88755,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
489,October Sky,October Sky,FALSE,18,Koreans,12,Mongols,88813183,46295,TRUE,9,1620054953,_LHD_xiaohai,3044106,2069,TRUE,October Sky,3152642,2155,FALSE,7.75375,19.47573333,2,7,10,10,10,0,0,10,10,1,10,10,3,0,35.0126,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
490,_WWP_ming,_WWP_ming,TRUE,24,Portuguese,6,Chinese,87297480,46295,TRUE,9,1619520728,_WWP_ming,3144451,2197,TRUE,chart,217905,2233,FALSE,9.6473,16.66083333,3,10,10,10,10,0,10,0,10,0,0,0,0,0,30.11226667,0,0,10,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,chart,chart,FALSE,6,Chinese,24,Portuguese,87297480,46295,TRUE,9,1619520728,_WWP_ming,3144451,2197,TRUE,chart,217905,2233,FALSE,7.519766667,17.6973,0,0,10,0,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0
492,Nagash,Nagash,TRUE,6,Chinese,1,Britons,89627669,47820,TRUE,9,1620354724,Nagash,2667231,2377,TRUE,salsicciotto1999,1428813,2203,FALSE,7.570216667,19.85756667,3,9,10,10,0,10,0,10,10,0,10,10,3,10,34.88013333,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,salsicciotto1999,salsicciotto1999,FALSE,1,Britons,6,Chinese,89627669,47820,TRUE,9,1620354724,Nagash,2667231,2377,TRUE,salsicciotto1999,1428813,2203,FALSE,7.965733333,19.5787,2,5,10,10,10,10,10,10,10,0,10,10,8,0,36.19626667,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,saymyname,saymyname,TRUE,30,Burmese,6,Chinese,88974026,47820,TRUE,9,1620107450,saymyname,419803,2296,TRUE,CN_Dauh,1782455,1678,FALSE,10.81408333,14.2555,4,13,10,10,0,0,0,10,10,1,0,0,0,10,0,0,0,0,10,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
495,CN_Dauh,CN_Dauh,FALSE,6,Chinese,30,Burmese,88974026,47820,TRUE,9,1620107450,saymyname,419803,2296,TRUE,CN_Dauh,1782455,1678,FALSE,7.69815,17.1381,1,2,10,10,0,0,0,10,10,0,10,10,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
496,_TieuQuy,_TieuQuy,TRUE,15,Aztecs,13,Celts,88338472,46295,TRUE,9,1619898359,_TieuQuy,2593750,2070,TRUE,Hoodlum,1177662,1971,FALSE,7.5987,18.45893333,4,12,10,10,10,0,10,10,10,1,0,0,0,0,31.26561667,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Blade,Hoodlum,FALSE,13,Celts,15,Aztecs,88338472,46295,TRUE,9,1619898359,_TieuQuy,2593750,2070,TRUE,Hoodlum,1177662,1971,FALSE,9.808366667,13.31515,0,0,10,0,0,0,10,10,10,3,0,0,0,10,34.81698333,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0
498,Heresy | miguel,Heresy | miguel,TRUE,34,Cumans,16,Mayans,87834101,46295,TRUE,9,1619730873,Heresy | miguel,2090225,2296,TRUE,Nagash,2667231,2313,FALSE,6.70985,17.25531667,0,0,10,0,0,0,10,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0
499,Nagash,Nagash,FALSE,16,Mayans,34,Cumans,87834101,46295,TRUE,9,1619730873,Heresy | miguel,2090225,2296,TRUE,Nagash,2667231,2313,FALSE,11.74755,15.07025,4,15,10,10,0,0,10,0,10,0,0,0,0,0,0,0,0,10,10,3,10,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0
500,小霸王回來囉,October Sky,TRUE,19,Italians,29,Malay,86734917,46295,TRUE,9,1619313742,October Sky,3152642,2084,TRUE,GodOfTheGodless,260593,2151,FALSE,6.950566667,16.5108,0,0,0,10,0,10,0,10,10,3,0,0,0,10,33.18408333,0,0,10,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0
501,GodOfTheGodless,GodOfTheGodless,FALSE,29,Malay,19,Italians,86734917,46295,TRUE,9,1619313742,October Sky,3152642,2084,TRUE,GodOfTheGodless,260593,2151,FALSE,9.222533333,17.76671667,0,0,10,0,0,0,10,0,10,0,0,0,0,10,36.87293333,0,0,10,0,0,0,0,0,0,0,1,3,0,3,8,10,0,0,0,0,0
502,Lukas,Lukas,FALSE,31,Vietnamese,21,Incas,86898726,46295,TRUE,9,1619369664,Lukas,1895882,2059,FALSE,Wallace,2659351,2087,TRUE,9.294216667,24.67035,4,12,10,10,0,0,10,0,10,0,10,10,3,10,0,0,0,0,10,3,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
503,Wallace,Wallace,TRUE,21,Incas,31,Vietnamese,86898726,46295,TRUE,9,1619369664,Lukas,1895882,2059,FALSE,Wallace,2659351,2087,TRUE,7.877116667,21.11211667,4,12,0,10,10,0,10,10,10,1,0,0,0,0,35.59253333,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,FreaklnAndy,FreaklnAndy,FALSE,7,Byzantines,31,Vietnamese,87236245,46295,TRUE,9,1619485171,FreaklnAndy,2559615,2050,FALSE,名前,2171446,2111,TRUE,11.57951667,14.71918333,0,0,10,10,10,10,10,10,10,0,0,0,0,0,28.71606667,2,4,0,0,0,0,0,0,10,0,1,2,0,0,0,0,0,10,0,0,0
505,名前,名前,TRUE,31,Vietnamese,7,Byzantines,87236245,46295,TRUE,9,1619485171,FreaklnAndy,2559615,2050,FALSE,名前,2171446,2111,TRUE,10.31671667,14.11538333,0,0,10,0,0,0,10,10,10,0,0,0,0,10,30.45533333,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0
506,FB.Kasva,FB.Kasva,FALSE,26,Malians,5,Japanese,88394402,46295,TRUE,9,1619909954,FB.Kasva,1224481,2336,FALSE,Hearttt,582058,2339,TRUE,7.860683333,19.47361667,3,8,10,10,10,0,0,10,10,0,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,_TheHearttt_ :)!,Hearttt,TRUE,5,Japanese,26,Malians,88394402,46295,TRUE,9,1619909954,FB.Kasva,1224481,2336,FALSE,Hearttt,582058,2339,TRUE,7.394866667,18.17641667,3,11,10,10,0,0,0,10,10,0,10,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,_WWP_啊错,_WWP_啊错,TRUE,19,Italians,6,Chinese,84863243,46295,TRUE,9,1618664994,_WWP_啊错,801470,2091,TRUE,TheRhythm,3524242,2219,FALSE,7.50275,0,0,0,0,10,0,0,0,10,10,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,2,0,2,4,10,0,0,0,0,0
509,WindSword,TheRhythm,FALSE,6,Chinese,19,Italians,84863243,46295,TRUE,9,1618664994,_WWP_啊错,801470,2091,TRUE,TheRhythm,3524242,2219,FALSE,7.520016667,20.1198,3,10,10,10,0,0,0,10,10,0,10,10,5,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0
510,[KT]_Tea,[KT]_Tea,FALSE,25,Ethiopians,26,Malians,87879343,46295,TRUE,9,1619747204,[KT]_Tea,267698,1966,FALSE,[LGe] Uzzi,229071,2106,TRUE,10.65678333,21.51708333,2,5,10,10,10,0,10,0,10,1,0,0,0,0,0,3,9,0,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Uzzi,[LGe] Uzzi,TRUE,26,Malians,25,Ethiopians,87879343,46295,TRUE,9,1619747204,[KT]_Tea,267698,1966,FALSE,[LGe] Uzzi,229071,2106,TRUE,9.0642,23.63476667,2,6,10,10,10,0,10,10,10,0,0,0,0,0,0,1,3,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,FB.Kasva,FB.Kasva,FALSE,18,Koreans,5,Japanese,87791944,46295,TRUE,9,1619721620,FB.Kasva,1224481,2393,FALSE,WeWinThose,3209724,2441,TRUE,11.06651667,0,4,24,0,10,0,0,0,0,10,2,0,0,0,0,0,0,0,0,10,3,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
513,WeWinThose,WeWinThose,TRUE,5,Japanese,18,Koreans,87791944,46295,TRUE,9,1619721620,FB.Kasva,1224481,2393,FALSE,WeWinThose,3209724,2441,TRUE,11.31688333,0,1,3,10,10,0,0,0,10,10,0,0,0,0,0,0,2,7,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
514,TheRhythm,TheRhythm,TRUE,18,Koreans,26,Malians,89256843,47820,TRUE,9,1620222832,TheRhythm,3524242,2226,TRUE,Emil :D,862991,2082,FALSE,7.406933333,17.95961667,3,8,10,10,10,10,0,10,10,1,0,0,0,0,32.56248333,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Emil :D,Emil :D,FALSE,26,Malians,18,Koreans,89256843,47820,TRUE,9,1620222832,TheRhythm,3524242,2226,TRUE,Emil :D,862991,2082,FALSE,7.5782,17.74008333,1,3,10,10,10,0,10,10,10,1,0,0,0,0,28.90218333,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,_XD_xiaofan,_XD_xiaofan,TRUE,12,Mongols,12,Mongols,85846778,46295,TRUE,9,1619015193,_XD_xiaofan,563078,2129,TRUE,SS_AnTiDeMoN,238641,2074,FALSE,6.2154,15.69971667,0,0,10,0,10,0,0,10,10,3,0,0,0,0,29.165,0,0,10,0,0,0,0,0,10,0,0,0,0,1,3,10,10,0,0,0,0
517,AnTiDeMoN,SS_AnTiDeMoN,FALSE,12,Mongols,12,Mongols,85846778,46295,TRUE,9,1619015193,_XD_xiaofan,563078,2129,TRUE,SS_AnTiDeMoN,238641,2074,FALSE,6.83305,16.63033333,0,0,10,0,10,10,0,10,10,3,0,0,0,0,30.09485,0,0,10,0,0,0,0,0,0,0,1,3,0,1,3,10,0,0,0,0,0
518,October Sky,October Sky,FALSE,37,Sicilians,28,Khmer,88808654,46295,TRUE,9,1620053539,October Sky,3152642,2161,FALSE,_Barles_,666976,2345,TRUE,7.516733333,20.14053333,1,3,10,10,0,0,0,10,10,2,10,10,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
519,_Barles_,_Barles_,TRUE,28,Khmer,37,Sicilians,88808654,46295,TRUE,9,1620053539,October Sky,3152642,2161,FALSE,_Barles_,666976,2345,TRUE,6.830266667,17.46046667,3,8,10,10,10,0,0,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,GL.slam,GL.slam,TRUE,1,Britons,3,Goths,88489409,46295,TRUE,9,1619948045,GL.slam,614315,2419,TRUE,BacT,312938,2459,FALSE,8.21175,20.25306667,3,9,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
521,BacT,BacT,FALSE,3,Goths,1,Britons,88489409,46295,TRUE,9,1619948045,GL.slam,614315,2419,TRUE,BacT,312938,2459,FALSE,8.903383333,19.88483333,0,0,10,10,10,0,0,10,10,0,0,0,0,0,0,3,9,10,0,0,0,0,0,0,0,1,2,0,0,0,0,10,0,0,0,0
522,[SiG] OnLeKe,[SiG] OnLeKe,TRUE,21,Incas,37,Sicilians,87672006,46295,TRUE,9,1619666798,[SiG] OnLeKe,308109,2051,TRUE,QNA_Whocl,2309468,2113,FALSE,6.257466667,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,QNA_Whocl,QNA_Whocl,FALSE,37,Sicilians,21,Incas,87672006,46295,TRUE,9,1619666798,[SiG] OnLeKe,308109,2051,TRUE,QNA_Whocl,2309468,2113,FALSE,7.537533333,0,3,8,10,10,0,0,0,10,10,0,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,DS_Smurfitos,DS_Smurfitos,FALSE,18,Koreans,6,Chinese,87804527,46295,TRUE,9,1619724306,DS_Smurfitos,111069,2026,FALSE,KingstoN___,4957841,2052,TRUE,7.170483333,28.05653333,0,0,10,10,0,0,10,10,10,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
525,KingstoN_USb__,KingstoN___,TRUE,6,Chinese,18,Koreans,87804527,46295,TRUE,9,1619724306,DS_Smurfitos,111069,2026,FALSE,KingstoN___,4957841,2052,TRUE,7.624083333,28.52036667,1,3,10,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
526,_WWP_tu,_WWP_tu,FALSE,13,Celts,14,Spanish,87916705,46295,TRUE,9,1619766986,_WWP_tu,2343109,2031,FALSE,Inc,221997,2079,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Inc,Inc,TRUE,14,Spanish,13,Celts,87916705,46295,TRUE,9,1619766986,_WWP_tu,2343109,2031,FALSE,Inc,221997,2079,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,SpringTV,SpringTV,FALSE,1,Britons,35,Lithuanians,86536763,46295,TRUE,9,1619262060,SpringTV,235623,2205,FALSE,TheRhythm,3524242,2237,TRUE,8.292383333,14.78168333,2,6,10,10,10,10,10,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
529,WindSword,TheRhythm,TRUE,35,Lithuanians,1,Britons,86536763,46295,TRUE,9,1619262060,SpringTV,235623,2205,FALSE,TheRhythm,3524242,2237,TRUE,8.896783333,21.27005,0,0,10,10,10,0,10,0,10,3,0,0,0,0,0,3,10,0,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,DS_SalicumJr,DS_SalicumJr,TRUE,21,Incas,16,Mayans,83618640,46295,TRUE,9,1618196144,DS_SalicumJr,2526695,2005,TRUE,SonyToprano,221816,2055,FALSE,6.542266667,27.31416667,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
531,SonyToprano,SonyToprano,FALSE,16,Mayans,21,Incas,83618640,46295,TRUE,9,1618196144,DS_SalicumJr,2526695,2005,TRUE,SonyToprano,221816,2055,FALSE,8.64575,28.94761667,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,10,0,0,10,0,0,0,0,0,0,0,0
532,twitch.tv/st4rk_,twitch.tv/st4rk_,TRUE,4,Teutons,33,Tatars,87429420,0,TRUE,9,1619569658,twitch.tv/st4rk_,986504,2195,TRUE,[KGB] RiuT,673196,2304,FALSE,7.5473,19.35153333,0,0,0,10,10,10,0,10,10,0,0,0,0,0,29.43616667,3,8,10,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0
533,[KGB] RiuT,[KGB] RiuT,FALSE,33,Tatars,4,Teutons,87429420,0,TRUE,9,1619569658,twitch.tv/st4rk_,986504,2195,TRUE,[KGB] RiuT,673196,2304,FALSE,9.2767,17.49473333,3,8,10,10,0,10,10,0,10,1,10,10,3,0,0,0,0,0,10,3,10,0,0,0,10,2,4,0,0,0,0,0,0,0,0,0
534,TheKasva,TheKasva,TRUE,26,Malians,16,Mayans,87543312,46295,TRUE,9,1619626512,TheKasva,4795863,2011,TRUE,Blade,994370,2049,FALSE,7.852283333,24.45675,3,8,10,10,0,0,10,10,10,1,10,10,4,10,44.09781667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
535,Blade,Blade,FALSE,16,Mayans,26,Malians,87543312,46295,TRUE,9,1619626512,TheKasva,4795863,2011,TRUE,Blade,994370,2049,FALSE,10.20988333,13.44901667,0,0,10,0,0,0,10,0,10,2,0,0,0,0,45.52535,0,0,10,10,5,10,4,16,10,10,0,0,10,0,0,0,0,0,0,0,0
536,yezris,yezris,FALSE,6,Chinese,6,Chinese,88757995,46295,TRUE,9,1620030511,yezris,3392442,2062,FALSE,KongeQrnen,725502,2112,TRUE,7.091016667,19.68058333,0,0,10,0,10,0,10,10,10,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,3,0,2,5,10,0,0,0,0,0
537,KongeQrnen,KongeQrnen,TRUE,6,Chinese,6,Chinese,88757995,46295,TRUE,9,1620030511,yezris,3392442,2062,FALSE,KongeQrnen,725502,2112,TRUE,7.5163,19.23451667,1,2,0,10,10,0,10,10,10,1,0,0,0,0,39.39761667,0,0,10,0,0,0,0,0,0,0,2,5,0,2,7,10,0,0,0,0,0
538,SalzZ_classicpro,SalzZ_classicpro,TRUE,22,Magyars,33,Tatars,87571169,46295,TRUE,9,1619634550,SalzZ_classicpro,1754629,2329,TRUE,TheRhythm,3524242,2164,FALSE,7.111333333,16.69488333,0,0,10,0,10,0,10,0,10,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0
539,WindSword,TheRhythm,FALSE,33,Tatars,22,Magyars,87571169,46295,TRUE,9,1619634550,SalzZ_classicpro,1754629,2329,TRUE,TheRhythm,3524242,2164,FALSE,8.186466667,19.32588333,4,12,0,10,10,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
540,hootie,hootie,FALSE,24,Portuguese,8,Persians,88142382,46295,TRUE,9,1619839287,hootie,951203,2148,FALSE,[KGB] RiuT,673196,2263,TRUE,7.8901,19.29966667,2,6,10,10,0,0,0,10,10,2,10,10,3,0,0,0,0,10,0,0,0,0,0,0,10,2,4,0,0,0,0,0,0,0,0,0
541,[KGB] RiuT,[KGB] RiuT,TRUE,8,Persians,24,Portuguese,88142382,46295,TRUE,9,1619839287,hootie,951203,2148,FALSE,[KGB] RiuT,673196,2263,TRUE,7.142066667,16.79485,0,0,0,10,10,0,10,10,10,1,0,0,0,0,0,2,6,10,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0
542,RoR | Vodka_L_,RoR | Vodka_L_,FALSE,16,Mayans,11,Vikings,68274845,44834,TRUE,9,1612524378,RoR | Vodka_L_,599689,2228,FALSE,DS_RiskyDice,728551,2296,TRUE,7.925433333,17.19343333,0,0,10,10,10,0,10,10,10,0,10,10,4,0,31.07261667,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
543,DS_RiskyDice,DS_RiskyDice,TRUE,11,Vikings,16,Mayans,68274845,44834,TRUE,9,1612524378,RoR | Vodka_L_,599689,2228,FALSE,DS_RiskyDice,728551,2296,TRUE,7.845433333,17.36895,2,7,10,10,10,0,10,10,10,0,10,10,3,0,30.84901667,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,KongeQrnen,KongeQrnen,FALSE,30,Burmese,1,Britons,89461385,47820,TRUE,9,1620302774,KongeQrnen,725502,2208,FALSE,GL.JorDan_AoE,2858362,2381,TRUE,7.642516667,0,0,0,0,10,0,0,0,10,10,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
545,GL.JorDan_AoE,GL.JorDan_AoE,TRUE,1,Britons,30,Burmese,89461385,47820,TRUE,9,1620302774,KongeQrnen,725502,2208,FALSE,GL.JorDan_AoE,2858362,2381,TRUE,7.254183333,0,2,7,10,10,0,0,0,10,10,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Uee_,Uee_,FALSE,19,Italians,14,Spanish,82774812,46295,TRUE,9,1617942357,Uee_,2508809,2271,FALSE,GL.slam,614315,2285,TRUE,7.56055,17.40126667,2,5,10,10,10,0,10,10,10,1,10,10,6,0,32.23265,0,0,10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
547,GL.slam,GL.slam,TRUE,14,Spanish,19,Italians,82774812,46295,TRUE,9,1617942357,Uee_,2508809,2271,FALSE,GL.slam,614315,2285,TRUE,6.9971,19.36348333,0,0,0,10,10,0,10,10,10,2,0,0,0,0,32.95296667,2,4,0,0,0,0,0,0,0,0,0,0,0,2,5,10,10,0,0,0,0
548,The_Dragonstar,The_Dragonstar,TRUE,22,Magyars,21,Incas,86761631,46295,TRUE,9,1619322837,The_Dragonstar,182749,2239,TRUE,kymu,1791605,1992,FALSE,7.588916667,0,2,7,10,10,0,0,0,10,10,1,10,10,5,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,kymu,kymu,FALSE,21,Incas,22,Magyars,86761631,46295,TRUE,9,1619322837,The_Dragonstar,182749,2239,TRUE,kymu,1791605,1992,FALSE,7.930683333,19.7867,1,3,0,10,0,0,0,10,10,1,10,10,5,0,0,3,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
550,saymyname,saymyname,TRUE,22,Magyars,33,Tatars,89222681,47820,TRUE,9,1620206259,saymyname,419803,2313,TRUE,El_Matador,230475,1927,FALSE,6.936333333,17.64938333,0,0,10,0,10,0,10,10,10,1,0,0,0,0,33.15248333,0,0,10,0,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,0,0
551,El_Matador,El_Matador,FALSE,33,Tatars,22,Magyars,89222681,47820,TRUE,9,1620206259,saymyname,419803,2313,TRUE,El_Matador,230475,1927,FALSE,7.862916667,19.43366667,2,4,0,10,10,10,0,10,10,1,10,10,4,0,33.492,0,0,10,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
552,DADA_KW,DADA_KW,TRUE,9,Saracens,7,Byzantines,88569374,46295,TRUE,9,1619970229,DADA_KW,199419,2208,TRUE,Minh Anh,3759800,1897,FALSE,7.454266667,16.41355,2,4,10,10,0,10,10,10,10,0,10,10,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
